"TIPO";"PERIODO";"CO_ANO";"CO_PAIS";"NO_PAIS";"CO_PAIS_ISOA3";"NO_PPE_PPI";"NO_FAT_AGREG";"VL_FOB";"KG_LIQUIDO"
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Construções pré-fabricadas";"Produtos Manufaturados";38500;5862
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Coques e semicoques de hulha,de linhita ou de turfa,etc";"Produtos Básicos";34095;79000
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Cordas e cabos de ferro ou aço,não isolados p/uso elétr";"Produtos Manufaturados";2179444;738078
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Correia transportadora/transmissão,de borracha vulcaniz";"Produtos Manufaturados";4110856;197593
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Correntes, de ferro fundido, ferro ou aço";"Produtos Manufaturados";187146;74494
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Couros e peles, exceto em bruto";"Produtos Semimanufaturados";1249102;151679
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Demais produtos básicos";"Produtos Básicos";37860676;48630740
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Demais produtos manufaturados";"Produtos Manufaturados";45191386;29502964
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Demais produtos semimanufaturados";"Produtos Semimanufaturados";7149355;9581193
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Diodos e transístores,exc.fotodiodos e fototransístores";"Produtos Manufaturados";1480;8
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Disposit.de armazenam.não-volátil,dados base semicondut";"Produtos Manufaturados";410;0
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Doces, geleias, purês e pastas de frutas";"Produtos Manufaturados";1741281;1941083
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Elementos de vias férreas de ferro fundido,ferro ou aço";"Produtos Manufaturados";178;10
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Enzimas e enzimas preparadas";"Produtos Manufaturados";2952592;355125
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Espelhos retrovisores para veículos";"Produtos Manufaturados";226369;9742
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Etanol";"Produtos Manufaturados";21945;18977
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Éteres alcoólicos e seus derivados";"Produtos Manufaturados";1253657;764710
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Etiquetas de qualquer espécie, de papel ou cartão";"Produtos Manufaturados";36;1
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Facas, navalhas, aparelhos de barbear e tesouras";"Produtos Manufaturados";1155;6
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Falsos tecidos sintéticos ou artificiais";"Produtos Manufaturados";11438860;3948866
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Farinha de trigo";"Produtos Manufaturados";36140855;106834960
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Feijão preto, em grãos, secos";"Produtos Básicos";24405653;34585920
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Ferragens para portas e janelas, de metais comuns";"Produtos Manufaturados";2551309;152439
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Ferramentas de uso manual ou para uso em máquinas";"Produtos Manufaturados";2007453;162710
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Ferramentas eletromecânicas com motor, de uso manual";"Produtos Manufaturados";1440;3
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Ferramentas manuais, pneumáticas, hidráulicas, etc.";"Produtos Manufaturados";11120;231
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Ferro-ligas";"Produtos Semimanufaturados";1155111;740734
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Fibras de vidro e suas obras";"Produtos Manufaturados";22506;1502
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Filés de peixes congelados, exceto de merluza";"Produtos Básicos";30986795;9613038
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Fio-máquinas e barras de ferro ou aços";"Produtos Manufaturados";5507864;6666886
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Fios de algodão";"Produtos Manufaturados";1891303;658167
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Fios de fibras têxteis, sintéticas ou artificiais";"Produtos Manufaturados";14072651;2952499
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Fios,cabos e condutores para uso elétrico";"Produtos Manufaturados";2372702;169427
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Fornos industriais ou de laboratório, não elétricos";"Produtos Manufaturados";61556;26502
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Fraldas de papel, lenços,toalhas e absorventes de papel";"Produtos Manufaturados";38528;9703
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Fritas de vidro e outs.vidros,em pó,em grânulos,etc.";"Produtos Manufaturados";1003912;453662
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Fumo em folhas e desperdícios";"Produtos Básicos";138495;119047
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Garrafas, frascos e outros recipientes de vidro";"Produtos Manufaturados";13628705;31535694
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Gás butano liquefeito";"Produtos Manufaturados";10848966;29614602
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Gás propano liquefeito";"Produtos Manufaturados";51495144;144526515
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Geradores de sinais elétricos";"Produtos Manufaturados";410;4
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Gorduras e óleos vegetais hidrogenados, etc.";"Produtos Manufaturados";2731;570
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Guarnições para freios";"Produtos Manufaturados";1559;132
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Hexano comercial";"Produtos Manufaturados";183230;236620
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Hidrocarbonetos e seus derivados halogenados, etc.";"Produtos Manufaturados";548469;575600
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Hidróxido de sódio (soda cáustica)";"Produtos Manufaturados";1602589;5227440
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Hormônios naturais, reprod.por síntese e seus derivados";"Produtos Manufaturados";67070;7
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Hulhas,mesmo em pó, mas não aglomeradas";"Produtos Básicos";1054029;22520736
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Impressos publicitários, estampas, gravuras, etc.";"Produtos Manufaturados";130839;54202
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Inseticidas, formicidas, herbicidas e prods.semelhantes";"Produtos Manufaturados";21000629;9913689
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Instrumentos e aparelhos de medida, de verificação, etc";"Produtos Manufaturados";3631265;83570
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Instrumentos e aparelhos médicos";"Produtos Manufaturados";1596015;7362
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Juntas metaloplásticas, jogos ou sortidos de juntas";"Produtos Manufaturados";1608652;84395
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Juntas,gaxetas,semelh.de borracha vulcan.não endurecida";"Produtos Manufaturados";676635;24634
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Lactose e xarope de lactose";"Produtos Manufaturados";264401;300000
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Laminadores de metais e seus cilindros e suas partes";"Produtos Manufaturados";1474487;398694
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Lâmpadas, tubos elétricos e faróis";"Produtos Manufaturados";5876;7
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Leite e creme de leite concentrado/adicion.açúcar,etc.";"Produtos Manufaturados";52804919;19616800
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Lentes para óculos e lentes de contato";"Produtos Manufaturados";1563;119
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Leveduras";"Produtos Manufaturados";4316911;2889194
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Ligas de alumínio, em bruto";"Produtos Semimanufaturados";16435095;7017767
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Limões e limas, frescos ou secos";"Produtos Básicos";19110;22050
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Livros, revistas, jornais e impressos semelhantes";"Produtos Manufaturados";422310;3464
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Maças frescas";"Produtos Básicos";2632067;2482894
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Malas, maletas, pastas, baús e artefatos semelhantes";"Produtos Manufaturados";30272;1283
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Malte inteiro ou partido, não torrado";"Produtos Manufaturados";71501235;138643490
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Manteiga";"Produtos Manufaturados";6013090;1324006
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Máqs.e apars.impressão,tipográfica ou por ofsete,etc.";"Produtos Manufaturados";3750;16
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Máquinas-ferramentas p/trab.pedras,prods.cerâmicos,etc.";"Produtos Manufaturados";32688;2620
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Máquinas-ferramentas para forjar,estampar,etc.metais";"Produtos Manufaturados";89025;2800
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Máquinas-ferramentas para retificar ou brunhir metais";"Produtos Manufaturados";51600;488
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Máquinas automáticas p/process.de dados e suas unidades";"Produtos Manufaturados";45000;72
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Máquinas e aparelhos de elevacao de carga,descarga,etc.";"Produtos Manufaturados";382360;66465
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Máquinas e aparelhos de terraplanagem, perfuração, etc.";"Produtos Manufaturados";1306553;160986
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Máquinas e aparelhos p/encher,fechar,empacotar,etc.";"Produtos Manufaturados";876830;8249
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Máquinas e aparelhos p/fabr.de pasta celulósica e papel";"Produtos Manufaturados";64080;2220
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Máquinas e aparelhos p/fabr.ind.de alimentos e bebidas";"Produtos Manufaturados";1167880;42804
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Máquinas e aparelhos para soldar,elétricos,a laser,etc.";"Produtos Manufaturados";28150;2837
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Máquinas e aparelhos para uso agrícola (exceto trator)";"Produtos Manufaturados";1164184;294211
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Máquinas e apars.p/amassar,misturar,moer pós,pastas,etc";"Produtos Manufaturados";16624;520
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Máquinas e apars.p/moldar borracha/plástico,suas partes";"Produtos Manufaturados";951449;97384
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Máquinas p/montag.lâmpadas,fabr/trab.a quente do vidro";"Produtos Manufaturados";6700;44
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Massas alimentícias (macarrão, lasanha, etc.)";"Produtos Manufaturados";166171;102480
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Mastique de vidraceiro,cimentos de resinas,outs.mastiq.";"Produtos Manufaturados";31;0
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Matérias corantes orgânicas sintéticas";"Produtos Manufaturados";9952;1308
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Matérias corantes, prepars.e prods.luminóforos, outras";"Produtos Manufaturados";2578197;1201176
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Medicamentos para medicina humana e veterinária";"Produtos Manufaturados";28698292;1306264
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Meios de cultura prepars.p/desenvolv.de microrganismos";"Produtos Manufaturados";725449;5962
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Microfones e alto-falantes e suas partes";"Produtos Manufaturados";4884;3
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Milho em grãos";"Produtos Básicos";518131;123734
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Mistura de subst.odorif.p/ind.alimentar,de bebidas,etc.";"Produtos Manufaturados";1004774;54090
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Miudezas de bovinos, congeladas, comestíveis";"Produtos Básicos";495119;681000
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Molas e folhas de molas, de ferro ou aço";"Produtos Manufaturados";565276;146351
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Moldes para borracha ou plástico,metais,vidros,etc.";"Produtos Manufaturados";153936;8317
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Motores de pistão, outros";"Produtos Manufaturados";267474;23885
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Motores hidráulicos e outros motores, e suas partes";"Produtos Manufaturados";381620;20940
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Motores para veículos automóveis e suas partes";"Produtos Manufaturados";43820437;3493219
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Motores,geradores e transformadores elétr.e suas partes";"Produtos Manufaturados";1662949;263114
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Moveis e suas partes, exceto medico-cirúrgicos";"Produtos Manufaturados";463211;95255
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Naftas";"Produtos Manufaturados";87653596;178626919
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Negros-de-carbono e outras formas de carbono";"Produtos Manufaturados";4275947;4264430
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Objetos de vidro para uso doméstico ou ornamentação";"Produtos Manufaturados";50869;49013
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Obras de alumínio, outras";"Produtos Manufaturados";9877199;2267896
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Obras de borracha vulcanizada não endurecida, outras";"Produtos Manufaturados";971726;77900
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Obras de ferro ou aço, outras";"Produtos Manufaturados";334904;67510
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Obras de plástico, outras";"Produtos Manufaturados";795563;62328
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Óleo de girassol refinado";"Produtos Manufaturados";150323;110400
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Óleo de girassol, em bruto";"Produtos Semimanufaturados";8045711;12227092
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Óleo de soja, em bruto";"Produtos Semimanufaturados";6340743;10000000
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Óleos ácidos de refinação e ácidos graxos industriais";"Produtos Manufaturados";2920570;3689025
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Óleos essenciais e seus subprodutos";"Produtos Manufaturados";1229066;69340
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Óleos lubrificantes";"Produtos Manufaturados";373672;306704
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Óleos minerais brancos (de vaselina/parafina)";"Produtos Manufaturados";20976;5950
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Ônibus e outros veículos com capacidade >= 10 pessoas";"Produtos Manufaturados";30905110;2534910
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Outros distribuidores/doseadores de sólidos/líquidos";"Produtos Manufaturados";138233;1666
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Óxido de zinco (branco de zinco)";"Produtos Manufaturados";2850;300
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Painéis de fibras comprimidas de madeira";"Produtos Manufaturados";430557;2247056
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Painéis de partículas e painéis semelhantes, de madeira";"Produtos Manufaturados";69157;350281
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Papéis,cartões e têxteis,fotográf.sensib.não impression";"Produtos Manufaturados";9658;485
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Papel e cartão kraft, em rolos ou em folhas";"Produtos Manufaturados";197747;385300
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Papel e cartão revestidos, impregnados, recobertos, etc";"Produtos Manufaturados";2957976;770644
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Papel e cartão, para escrita,impressão ou fins gráficos";"Produtos Manufaturados";132942;151875
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Papel fibra mec<=10%,40<=p<=150g/m2,fls.lado<=360mm";"Produtos Manufaturados";944797;1071259
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Papel jornal em rolos ou em folhas";"Produtos Manufaturados";17128;25278
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Papel/cartão auto-adesiv.tiras/rolo l<=15cm,fls<=360mm";"Produtos Manufaturados";863820;132277
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Parafusos,pinos,porcas e artefs.semelhs.de ferro ou aço";"Produtos Manufaturados";480275;68863
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Partes de aparelhos transmissores ou receptores";"Produtos Manufaturados";15519;162
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Partes de calçados";"Produtos Manufaturados";7528;831
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Partes de motores para veículos automóveis";"Produtos Manufaturados";9419737;635574
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Partes e acess.de motocicletas, bicicletas e outs.ciclo";"Produtos Manufaturados";134032;6937
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Partes e acess.p/outs.máqs.apars.instrum.de óptica,etc.";"Produtos Manufaturados";1700;6
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Partes e acessórios de máqs.automát.p/process.de dados";"Produtos Manufaturados";570;14
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Partes e acessórios para máquinas-ferramentas";"Produtos Manufaturados";5941;94
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Partes e apars.p/interrupção,etc. de circuito elétrico";"Produtos Manufaturados";106698;16082
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Partes e peças de aviões, helicópteros,outs.veíc.aéreos";"Produtos Manufaturados";575691;358
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Partes e pecas para veículos automóveis e tratores";"Produtos Manufaturados";138064587;12586538
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Pastas químicas de madeira";"Produtos Semimanufaturados";27691561;85770727
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Pastas, gazes e ataduras cont.substâncias farmacêuticas";"Produtos Manufaturados";8316;115
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Peças isolantes para máquinas,apars.e instalações elétr";"Produtos Manufaturados";20418;1111
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Peras frescas";"Produtos Básicos";27004337;33440773
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Perfis e fios, de ferro ou aços";"Produtos Manufaturados";2658644;1908092
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Pigmentos opacificantes/cores preparad.e prepars.semelh";"Produtos Manufaturados";20527;615
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Pigmentos utilizados na fabricação de tintas e tinturas";"Produtos Manufaturados";27549;3459
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Pilhas, baterias e acumuladores elétricos";"Produtos Manufaturados";159120;1617
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Pneumáticos";"Produtos Manufaturados";38581084;10548012
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Poliacetais e outros poliéteres, em formas primárias";"Produtos Manufaturados";324321;175845
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Poliamidas em formas primárias";"Produtos Manufaturados";3357057;1313619
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Policloreto de vinila (PVC)";"Produtos Manufaturados";24220900;27536625
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Poliésteres, outros";"Produtos Manufaturados";1143295;547436
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Polímeros acrílicos em formas primárias";"Produtos Manufaturados";358624;138876
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Polímeros de acetato de vinila";"Produtos Manufaturados";8525;2950
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Polímeros de etileno, propileno e estireno";"Produtos Manufaturados";152543654;131677800
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Poliuretanos";"Produtos Manufaturados";236037;79503
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Preparações alimentícias, outras";"Produtos Manufaturados";4102090;528298
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Preparações e artigos farmacêuticos p/cirurgia, etc.";"Produtos Manufaturados";446780;19628
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Preparações e conservas, de peixes";"Produtos Manufaturados";477504;60092
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Preparações lubrificantes p/tratam.materias têxteis,etc";"Produtos Manufaturados";342695;139848
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Preparações utilizadas na alimentação de animais";"Produtos Manufaturados";1800742;667771
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Produtos cerâmicos refratários";"Produtos Manufaturados";331576;316863
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Produtos constituídos do leite, outros";"Produtos Manufaturados";6857571;3361485
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Produtos de confeitaria sem cacau";"Produtos Manufaturados";609737;202068
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Produtos de padaria";"Produtos Manufaturados";833374;343777
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Produtos de perfumaria,de toucador e prepars.cosméticas";"Produtos Manufaturados";20723176;3202032
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Produtos e preparações das ind.quím.ou conexas, outros";"Produtos Manufaturados";5370570;6351155
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Produtos e preparações tanantes";"Produtos Manufaturados";342200;138250
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Produtos hortícolas preparados/conserv.em acido acético";"Produtos Manufaturados";80478546;76756114
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Produtos hortícolas secos";"Produtos Básicos";79263;17481
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Produtos imunológicos modif.exc.os prepar.como medicam.";"Produtos Manufaturados";117626;44012
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Produtos laminados planos de ferro ou aços";"Produtos Manufaturados";169349;103713
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Produtos semimanufaturados de ferro ou aços";"Produtos Semimanufaturados";50331;101752
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Quadros e painéis c/apars.p/comando/distrib.de energia";"Produtos Manufaturados";784611;7672
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Queijos e requeijão";"Produtos Manufaturados";25232832;6884365
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Reagentes compostos de diagnóstico/de laboratório,etc.";"Produtos Manufaturados";1189851;37496
"IMPORTAÇÕES";"Jan-Abr";"2019";"063";"Argentina";"ARG";"Recipientes de ferro/aço,p/gases comprimidos/liquefeit.";"Produtos Manufaturados";60133;18665
